latitude	longitude	price	hoa	beds	baths	sqft	remodel	built	stories	type	address	parking	view	lastupdatedate
47618240.00	-122356160.00	510000.00	511.00	1.00	1.00	776.00	0.00	2007.00	0.00	Condo	3104 Western Avenue UNIT 409	On street, Attached Garage, 1 space	City, Mountain	09/06/17
47616412.00	-122352296.00	275000.00	0.00	1.00	1.00	732.00	0.00	0.00	0.00	Condo	Waterfront Landings #W903	No Data	NULL	09/10/17
47617244.00	-122343528.00	921600.00	0.00	2.00	2.00	1006.00	0.00	0.00	0.00	Condo	583 Battery Street #3307N	No Data	NULL	09/05/17
47617268.00	-122335824.00	530000.00	0.00	1.00	1.00	667.00	2004.00	2004.00	0.00	Condo	Carbon 56 Condominiums Apartment 409	Attached Garage, 1 space	City	09/12/17
47617072.00	-122351440.00	460000.00	918.00	1.00	1.50	1008.00	1990.00	1982.00	0.00	Condo	2821 2nd Avenue Apartment 705	Attached Garage, 1 space	City	09/11/17
47617244.00	-122343528.00	1770000.00	0.00	2.00	1.50	1270.00	0.00	0.00	0.00	Condo	583 Battery Street #36054N	No Data	NULL	08/23/17
47614672.00	-122351256.00	610000.00	565.00	2.00	1.50	915.00	0.00	2002.00	0.00	Condo	Vine Building Apartment 457	Attached Garage, 1 space	City	08/30/17
47617240.00	-122341584.00	660000.00	515.00	1.00	1.00	728.00	0.00	2015.00	0.00	Condo	588 Bell Street UNIT 412S	Attached Garage	NULL	08/08/17
47615224.00	-122352192.00	560000.00	467.00	1.00	1.00	971.00	2001.00	2001.00	0.00	Condo	2717 Western Avenue Apartment 108	Attached Garage, 1 space	City	07/14/17
47615512.00	-122351096.00	725000.00	726.00	2.00	1.50	1016.00	2008.00	2008.00	0.00	Condo	76 Cedar Street UNIT 1108	Attached Garage, 1 space	City, Mountain	07/21/17
47563832.00	-122396600.00	625000.00	0.00	3.00	1.75	2080.00	0.00	1947.00	1.00	Single Family	4431 50th Avenue Southwest	Attached Garage, Detached Garage, 1 space, 240 sqft garage	Mountain, Territorial	08/11/17
47577768.00	-122417096.00	915000.00	0.00	2.00	2.00	1232.00	2015.00	1980.00	0.00	Condo	3023 Alki Avenue Southwest Apartment C	No Data	City, Mountain, Park, Territorial, Water	07/28/17
47565996.00	-122381016.00	1225000.00	0.00	4.00	2.50	3480.00	0.00	2006.00	2.00	Single Family	4114 39th Avenue Southwest	Attached Garage, 2 spaces, 640 sqft garage	City, Mountain	07/28/17
47577536.00	-122409888.00	895000.00	0.00	2.00	1.50	920.00	0.00	1939.00	1.00	Single Family	6009 Southwest Stevens Street	Attached Garage, Detached Garage, 1 space, 240 sqft garage	NULL	07/31/17
47562120.00	-122401600.00	1400000.00	0.00	5.00	2.50	2370.00	0.00	1974.00	1.00	Single Family	4535 54th Avenue Southwest	Attached Garage, 2 spaces, 580 sqft garage	Mountain, Territorial, Water	08/01/17
47578272.00	-122404768.00	625000.00	0.00	2.00	1.50	1620.00	0.00	1967.00	1.00	Single Family	5625 Southwest Teig Place	Attached Garage, 1 space, 200 sqft garage	Mountain	08/04/17
47567052.00	-122407496.00	285000.00	0.00	2.00	1.00	720.00	2015.00	1986.00	2.00	Multi Family	4114 58th Place Southwest Apartment A	Off street, On street	Territorial	07/21/17
47560840.00	-122389864.00	1001000.00	0.00	4.00	3.25	2520.00	1990.00	1988.00	2.00	Single Family	4707 45th Avenue Southwest	Off street, Attached Garage, 1 space, 420 sqft garage	Mountain, Water	07/13/17
47572180.00	-122383920.00	900000.00	0.00	4.00	1.50	2800.00	2013.00	1910.00	2.00	Single Family	3435 Walnut Avenue Southwest	Detached Garage, 1 space, 250 sqft garage	Mountain, Water	07/21/17
47571608.00	-122401864.00	710000.00	0.00	3.00	2.00	1840.00	2004.00	1953.00	2.00	Single Family	5339 Southwest Manning Street	Attached Garage, 340 sqft garage	Mountain, Park, Water	07/10/17
47584140.00	-122386680.00	1048000.00	0.00	2.00	0.00	0.00	0.00	2015.00	0.00	Multi Family		Off street	City, Mountain	07/21/17
47560000.00	-122398656.00	1145000.00	0.00	4.00	2.75	2540.00	0.00	1979.00	1.00	Single Family	4743 51st Place Southwest	Attached Garage, 2 spaces, 530 sqft garage	City	06/29/17
47588244.00	-122387216.00	970000.00	0.00	3.00	2.00	2582.00	0.00	1947.00	1.00	Single Family	4320 Southwest Massachusetts Street	Off street, Attached Garage, 1 space, 430 sqft garage	Territorial	07/07/17
47568216.00	-122388888.00	799000.00	0.00	3.00	1.75	2171.00	2003.00	1918.00	2.00	Single Family	4415 Southwest Andover Street	On street	Mountain, Territorial, Water	07/07/17
47573392.00	-122387272.00	629000.00	0.00	3.00	2.50	1810.00	0.00	2008.00	3.00	Townhouse	3411 California Avenue Southwest UNIT B	1 space	NULL	06/26/17
47571096.00	-122395136.00	695000.00	0.00	3.00	1.00	1890.00	0.00	1926.00	2.00	Single Family	3631 49th Avenue Southwest	Attached Garage, Detached Garage, 2 spaces, 688 sqft garage	NULL	06/27/17
47589008.00	-122386520.00	675000.00	0.00	3.00	2.50	1840.00	0.00	2008.00	4.00	Townhouse	1609 California Avenue Southwest # B	Attached Garage, 1 space, 270 sqft garage	City	06/28/17
47572892.00	-122383904.00	675000.00	0.00	4.00	1.50	1680.00	0.00	1927.00	2.00	Single Family	3407 Walnut Avenue Southwest	Off street	NULL	06/16/17
47558640.00	-122391296.00	720000.00	0.00	3.00	1.50	1530.00	0.00	1944.00	1.00	Single Family	4823 46th Avenue Southwest	Attached Garage, Detached Garage, 2 spaces, 480 sqft garage	Water	06/15/17
47558612.00	-122383304.00	701000.00	0.00	3.00	1.75	1860.00	2005.00	1918.00	2.00	Single Family	4823 40th Avenue Southwest	Off street, 1 space, 190 sqft garage	City	06/16/17
47579572.00	-122401488.00	1925000.00	0.00	3.00	2.50	4030.00	0.00	1994.00	2.00	Single Family	5334 Southwest Lander Street	Attached Garage, 2 spaces, 580 sqft garage	Mountain, Water	09/12/17
47568408.00	-122408656.00	385000.00	0.00	1.00	1.00	560.00	0.00	1925.00	1.00	Single Family	4003 59th Avenue Southwest	None	NULL	09/01/17
47563984.00	-122385856.00	1000000.00	0.00	2.00	1.00	480.00	0.00	1925.00	1.00	Single Family	4423 42nd Avenue Southwest	No Data	NULL	09/07/17
47565480.00	-122391208.00	782100.00	0.00	3.00	2.00	1800.00	0.00	1920.00	1.00	Single Family	4139 46th Avenue Southwest	Off street, Detached Garage, 2 spaces, 1000 sqft garage	NULL	08/30/17
47564152.00	-122383224.00	774950.00	0.00	3.00	3.50	2310.00	0.00	2005.00	3.00	Single Family	4413 40th Avenue Southwest	Attached Garage, 1 space, 320 sqft garage	NULL	08/31/17
47574880.00	-122393776.00	539000.00	0.00	3.00	1.00	1548.00	0.00	1921.00	0.00	Single Family	3227 48th Avenue Southwest	No Data	Territorial	08/23/17
47558360.00	-122399584.00	1230000.00	0.00	2.00	2.50	2520.00	0.00	1985.00	2.00	Single Family	5221 Southwest Jacobsen Road	Attached Garage, 2 spaces, 500 sqft garage	Mountain	08/23/17
47568972.00	-122388504.00	818222.00	0.00	4.00	2.00	1820.00	0.00	1927.00	2.00	Single Family	3839 44th Avenue Southwest	Detached Garage, 1 space, 180 sqft garage	NULL	08/29/17
47576600.00	-122415008.00	555000.00	0.00	3.00	1.50	1590.00	0.00	1900.00	2.00	Single Family	3045 64th Avenue Southwest	Detached Garage, 2 spaces, 500 sqft garage	NULL	08/17/17
47570560.00	-122411648.00	470000.00	0.00	2.00	1.50	1020.00	2007.00	1968.00	3.00	Single Family	3717 Beach Drive Southwest Apartment 306	Off street, 1 space	Mountain, Park, Water	08/21/17
47573232.00	-122387040.00	661100.00	0.00	3.00	2.50	1870.00	0.00	2009.00	3.00	Townhouse	3423 California Avenue Southwest UNIT A	Attached Garage, 1 space, 200 sqft garage	Territorial	08/18/17
47559056.00	-122383176.00	622000.00	0.00	3.00	1.50	1610.00	0.00	2003.00	0.00	Condo	4807 40th Avenue Southwest # A	Attached Garage, 1 space, 340 sqft garage	City	08/21/17
47562360.00	-122390440.00	520000.00	0.00	2.00	1.00	790.00	0.00	1919.00	1.00	Single Family	4514 46th Avenue Southwest	Attached Garage, Detached Garage, 3 spaces, 740 sqft garage	NULL	07/31/17
47584352.00	-122399240.00	475000.00	382.00	2.00	1.50	1366.00	1993.00	1976.00	0.00	Condo	2200 Alki Avenue Southwest Apartment 106	None, 1 space	Mountain	07/24/17
47565600.00	-122407400.00	439000.00	0.00	2.00	2.00	885.00	1998.00	1985.00	4.00	Multi Family	4222 Beach Drive Southwest	No Data	Territorial	07/24/17
47558480.00	-122385144.00	885000.00	0.00	3.00	2.00	2720.00	0.00	1916.00	1.00	Single Family	4828 42nd Avenue Southwest	Attached Garage, 2 spaces, 480 sqft garage	City, Mountain, Water	07/27/17
47570728.00	-122387168.00	327000.00	0.00	1.00	1.00	856.00	1995.00	1995.00	0.00	Condo	3717 California Avenue Southwest Apartment 305	Attached Garage, 1 space	Territorial	07/19/17
47558352.00	-122381864.00	353500.00	0.00	2.00	1.00	750.00	2005.00	1989.00	0.00	Condo	Fauntleroy Landing Condominiums Apartment 306	Attached Garage, 1 space	Territorial	07/13/17
47569276.00	-122394400.00	760000.00	0.00	4.00	1.75	2240.00	0.00	1952.00	1.00	Single Family	3830 49th Avenue Southwest	Attached Garage, Detached Garage, 2 spaces, 530 sqft garage	NULL	07/20/17
47582416.00	-122387424.00	341700.00	0.00	2.00	1.00	623.00	2000.00	1988.00	0.00	Condo	2316 44th Avenue Southwest Seattle WA 98116 Apartment 102	Carport, 1 space	Territorial	07/14/17
47565600.00	-122407400.00	360000.00	0.00	1.00	1.00	749.00	1998.00	1985.00	0.00	Condo	4222 Beach Drive Southwest Apartment 201	Attached Garage, 1 space	Mountain	08/03/17
47562420.00	-122395280.00	800000.00	0.00	3.00	1.50	1080.00	2016.00	1947.00	1.00	Single Family	4517 49th Avenue Southwest	Detached Garage, 1 space, 300 sqft garage	NULL	07/13/17
47562276.00	-122394416.00	807000.00	0.00	5.00	2.25	2340.00	1997.00	1947.00	2.00	Single Family	4522 49th Avenue Southwest	Detached Garage, 1 space, 460 sqft garage	NULL	07/12/17
47575320.00	-122386968.00	669990.00	0.00	4.00	3.00	1956.00	0.00	2017.00	0.00	Townhouse	3223A California Avenue Southwest	Off street	NULL	07/03/17
47559532.00	-122383792.00	329700.00	0.00	0.00	1.00	572.00	0.00	2005.00	0.00	Condo	4752 41st Avenue Southwest Suite C	No Data	NULL	06/29/17
47570512.00	-122394256.00	475000.00	0.00	2.00	1.00	740.00	0.00	1946.00	1.00	Single Family	4816 Southwest Charlestown Street	Detached Garage, 1 space, 390 sqft garage	NULL	06/29/17
47576876.00	-122403736.00	1100000.00	0.00	4.00	2.50	0.00	2012.00	1947.00	1.00	Single Family		Attached Garage, 1 space, 240 sqft garage	Mountain, Park, Water	06/26/17
47559768.00	-122392584.00	605000.00	0.00	3.00	2.50	1560.00	2010.00	1927.00	2.00	Single Family	4749 47th Avenue Southwest	Attached Garage, 2 spaces, 480 sqft garage	Territorial	07/07/17
47565460.00	-122401144.00	908208.00	0.00	3.00	2.50	2460.00	0.00	1999.00	2.00	Single Family	4142 54th Avenue Southwest	Attached Garage, 2 spaces, 440 sqft garage	Mountain	06/30/17
47577540.00	-122415424.00	850000.00	0.00	1.00	1.50	1170.00	0.00	1939.00	1.00	Single Family	2950 Alki Avenue Southwest	Attached Garage, 1 space, 240 sqft garage	Water	06/30/17
47585984.00	-122383352.00	1538000.00	0.00	4.00	3.50	3030.00	0.00	2014.00	3.00	Single Family	1926 41st Avenue Southwest	Attached Garage, 2 spaces, 550 sqft garage	NULL	06/22/17
47583880.00	-122387368.00	711000.00	0.00	4.00	2.00	1510.00	0.00	1951.00	1.00	Single Family	4319 Southwest Walker Street	Detached Garage, 1 space, 240 sqft garage	NULL	06/23/17
47560984.00	-122390312.00	611000.00	0.00	2.00	1.00	1640.00	2017.00	1917.00	2.00	Single Family	4515 Southwest Alaska Street	Off street	Mountain, Territorial	06/15/17
47573752.00	-122385352.00	587500.00	0.00	2.00	1.00	1760.00	0.00	1940.00	1.00	Single Family	3266 42nd Avenue Southwest	Off street	NULL	06/23/17
47570468.00	-122390224.00	801000.00	0.00	2.00	1.00	1180.00	0.00	1919.00	1.00	Single Family	4514 Southwest Charlestown Street	No Data	Water	05/31/17
47560528.00	-122392448.00	818000.00	0.00	4.00	2.50	2140.00	0.00	1991.00	2.00	Single Family	4721 47th Avenue Southwest	Attached Garage, 2 spaces, 480 sqft garage	Territorial	06/13/17
47564916.00	-122389880.00	811675.00	0.00	4.00	3.00	1850.00	0.00	1982.00	1.00	Single Family	4159 45th Avenue Southwest	Attached Garage, Detached Garage, 3 spaces, 720 sqft garage	Water	06/09/17
47577040.00	-122409608.00	545000.00	0.00	3.00	2.50	1300.00	0.00	2005.00	2.00	Townhouse	3021 60th Avenue Southwest # A	Attached Garage, 1 space, 180 sqft garage	NULL	06/02/17
47591136.00	-122384840.00	889500.00	0.00	3.00	1.50	1840.00	2009.00	1974.00	1.00	Single Family	1421 Palm Avenue Southwest	Attached Garage, 2 spaces, 580 sqft garage	City, Water	05/31/17
47579488.00	-122389856.00	779000.00	0.00	3.00	2.75	2200.00	0.00	1930.00	2.00	Single Family	4510 Southwest Lander Street	Attached Garage, 1 space, 220 sqft garage	NULL	05/31/17
47614672.00	-122351256.00	542000.00	0.00	1.00	1.50	938.00	2002.00	2002.00	0.00	Condo	Vine Building Apartment 254	Attached Garage, 1 space	Territorial	07/20/17
47616412.00	-122352296.00	1256950.00	885.00	2.00	1.50	1390.00	2001.00	2001.00	0.00	Condo	Waterfront Landings Apartment 1201	Attached Garage, 2 spaces	Mountain, Water	06/28/17
47616852.00	-122343600.00	945000.00	0.00	2.00	2.00	1006.00	0.00	2016.00	0.00	Condo	583 Battery Street Apartment 2608	Attached Garage	NULL	07/05/17
47617912.00	-122337328.00	942000.00	0.00	2.00	2.00	1212.00	2006.00	2006.00	18.00	Single Family	2200 Westlake Avenue # S707	Attached Garage, 1 space	City	06/28/17
47614672.00	-122351256.00	609970.00	450.00	1.00	1.50	978.00	2002.00	2002.00	0.00	Condo	Vine Building Apartment 602	Attached Garage, 1 space	City, Water	06/30/17
47610952.00	-122343504.00	612000.00	510.00	1.00	1.00	1186.00	2001.00	1982.00	0.00	Condo	2021 1st Avenue Apartment TE	Attached Garage, 1 space	NULL	05/24/17
47615512.00	-122351096.00	535079.00	0.00	1.00	1.50	867.00	2008.00	2008.00	0.00	Condo	76 Cedar Street UNIT 804	Attached Garage, 1 space	Territorial	05/31/17
47617912.00	-122337328.00	570500.00	654.00	1.00	1.00	755.00	2006.00	2006.00	0.00	Condo	2200 Westlake Avenue # S405	Attached Garage, 1 space, 100 sqft garage	City	06/01/17
47615984.00	-122351520.00	491000.00	0.00	1.00	1.00	680.00	2005.00	2005.00	0.00	Condo	2721 1st Avenue Apartment 708	Attached Garage, 1 space	Territorial	05/12/17
47615512.00	-122351096.00	727911.00	0.00	2.00	1.50	980.00	2008.00	2007.00	0.00	Condo	76 Cedar Street UNIT 911	Attached Garage, 1 space	City	05/05/17
47570944.00	-122402472.00	1325000.00	0.00	4.00	2.50	3730.00	0.00	1951.00	1.00	Single Family	3702 55th Avenue Southwest	Attached Garage, 4 spaces, 890 sqft garage	Water	06/01/17
47572312.00	-122388496.00	530000.00	0.00	3.00	1.00	1140.00	0.00	1907.00	1.00	Single Family	3455 44th Avenue Southwest	On street	NULL	06/14/17
47572256.00	-122395128.00	737500.00	0.00	3.00	2.50	1480.00	0.00	1950.00	1.00	Single Family	4904 Southwest Spokane Street	Carport, Attached Garage, 4 spaces, 680 sqft garage	NULL	06/13/17
47567980.00	-122391176.00	855000.00	0.00	4.00	2.50	2080.00	2017.00	2003.00	3.00	Single Family	4013 46th Avenue Southwest	Attached Garage, 1 space, 270 sqft garage	Territorial, Water	06/09/17
47576308.00	-122408512.00	770000.00	0.00	3.00	2.50	1670.00	0.00	2014.00	3.00	Townhouse	3047 59th Avenue Southwest # B	Attached Garage, 1 space, 230 sqft garage	City, Mountain, Park, Territorial, Water	05/19/17
47563752.00	-122392504.00	665000.00	0.00	2.00	1.00	1120.00	0.00	1942.00	1.00	Single Family	4433 47th Avenue Southwest	Attached Garage, Detached Garage, 1 space, 200 sqft garage	NULL	05/18/17
47562572.00	-122405440.00	1350000.00	0.00	4.00	2.00	2730.00	0.00	1925.00	2.00	Single Family	4520 Beach Drive Southwest	Attached Garage, Detached Garage, 1 space, 300 sqft garage	Water	05/30/17
47569084.00	-122395176.00	650000.00	0.00	4.00	1.50	2100.00	0.00	1950.00	2.00	Single Family	3839 49th Avenue Southwest	Attached Garage, Detached Garage, 2 spaces, 350 sqft garage	NULL	05/02/17
47576368.00	-122391168.00	500000.00	0.00	2.00	1.00	1630.00	0.00	1908.00	1.00	Single Family	3037 46th Avenue Southwest	No Data	NULL	05/05/17
47575296.00	-122403904.00	830000.00	0.00	3.00	1.75	2340.00	0.00	1954.00	1.00	Single Family	3215 56th Avenue Southwest	Attached Garage, 1 space, 250 sqft garage	Mountain, Territorial	05/11/17
47575476.00	-122396488.00	680000.00	0.00	3.00	2.00	1680.00	2005.00	1930.00	1.00	Single Family	5021 Southwest Hanford Street	Off street	NULL	06/15/17
47589152.00	-122384144.00	938000.00	0.00	3.00	2.00	3100.00	0.00	1927.00	3.00	Single Family	1607 Palm Avenue Southwest	Off street	NULL	06/16/17
47588836.00	-122383632.00	1280000.00	0.00	4.00	2.50	3900.00	2005.00	1914.00	1.50	Single Family	1610 Palm Avenue Southwest	Attached Garage, 300 sqft garage	Water	06/16/17
47573296.00	-122387272.00	635000.00	0.00	3.00	2.50	1790.00	0.00	2008.00	3.00	Single Family	3411 California Avenue Southwest UNIT D	Attached Garage, 1 space, 150 sqft garage	NULL	05/31/17
47558368.00	-122393208.00	785000.00	0.00	4.00	2.00	1740.00	1969.00	1910.00	1.00	Single Family	4834 48th Avenue Southwest	No Data	NULL	06/05/17
47589892.00	-122388512.00	1110000.00	0.00	4.00	1.50	2607.00	2005.00	1918.00	2.00	Single Family	1522 45th Avenue Southwest	Off street	Mountain, Water	06/02/17
47575392.00	-122413744.00	1250000.00	0.00	3.00	2.50	2520.00	1940.00	2017.00	2.00	Single Family	3217 63rd Avenue Southwest	Off street, On street, Attached Garage, 1 space, 270 sqft garage	Territorial	06/08/17
47578608.00	-122404992.00	630000.00	0.00	4.00	2.00	1890.00	1997.00	1948.00	2.00	Single Family	2726 57th Avenue Southwest	Attached Garage, 1 space, 290 sqft garage	NULL	05/26/17
47576336.00	-122419448.00	238000.00	0.00	1.00	0.75	355.00	1991.00	1955.00	0.00	Condo	Lighthouse Point Apartment 8	Off street, 1 space	Territorial	05/19/17
47569416.00	-122386200.00	699990.00	0.00	3.00	1.50	1648.00	0.00	0.00	0.00	Townhouse	4260 Bradford	No Data	NULL	05/24/17
47568024.00	-122410048.00	600000.00	550.00	2.00	2.00	904.00	0.00	1989.00	0.00	Condo	4021 Beach Drive Southwest Apartment 401	On street, Attached Garage	NULL	06/24/17
47588468.00	-122383080.00	695000.00	0.00	3.00	2.00	1900.00	2009.00	1957.00	2.00	Single Family	1623 Ferry Avenue Southwest	Off street, 1 space, 320 sqft garage	City, Water	06/16/17
47580264.00	-122388856.00	190000.00	0.00	3.00	1.00	670.00	0.00	1909.00	1.50	Single Family	2630 45th Avenue Southwest	No Data	NULL	06/16/17
47558352.00	-122381864.00	353000.00	479.00	2.00	1.00	750.00	2004.00	1989.00	0.00	Condo	Fauntleroy Landing Condominiums Apartment 206	Attached Garage, 1 space	Territorial	06/19/17
47558496.00	-122394552.00	504000.00	0.00	2.00	1.00	710.00	0.00	1918.00	1.00	Single Family	4828 49th Avenue Southwest	No Data	NULL	06/23/17
47557640.00	-122387280.00	430000.00	0.00	1.00	1.00	833.00	2003.00	2003.00	0.00	Condo	4847 California Avenue Southwest Apartment 308	Attached Garage, 1 space	Territorial	06/14/17
47586580.00	-122396960.00	1725000.00	0.00	5.00	4.00	2880.00	0.00	2016.00	3.00	Single Family	1766 Alki Avenue Southwest	Attached Garage, 2 spaces, 460 sqft garage	Mountain, Water	06/05/17
47558764.00	-122382624.00	518000.00	0.00	2.00	2.50	1130.00	0.00	1990.00	0.00	Townhouse	4848 40th Avenue Southwest UNIT A	No Data	NULL	06/12/17
47585164.00	-122397920.00	625000.00	0.00	3.00	2.00	1920.00	1998.00	1923.00	2.00	Single Family	2115 Bonair Drive Southwest	No Data	City, Mountain, Territorial, Water	06/09/17
47559752.00	-122387776.00	605000.00	340.00	2.00	1.75	1368.00	2003.00	1990.00	0.00	Condo	4746 44th Avenue Southwest Apartment 2	Attached Garage, 2 spaces	Mountain, Water	06/02/17
47562616.00	-122288224.00	651000.00	0.00	3.00	2.50	2112.00	0.00	0.00	0.00	Single Family	3529 South Oregon Street	No Data	NULL	07/28/17
47555552.00	-122287472.00	600000.00	0.00	4.00	1.50	1640.00	0.00	1925.00	1.00	Single Family	5059 Renton Avenue South	Off street	Territorial	07/21/17
47551620.00	-122265920.00	700000.00	0.00	4.00	2.50	3170.00	0.00	1980.00	1.00	Single Family	5610 Wilson Avenue South	Attached Garage, 2 spaces, 400 sqft garage	Mountain	07/14/17
47526728.00	-122289008.00	280000.00	0.00	4.00	1.50	1200.00	0.00	1930.00	1.00	Single Family	8438 34th Avenue South	Off street	NULL	07/20/17
47555448.00	-122280944.00	860000.00	0.00	3.00	2.50	1768.00	0.00	0.00	0.00	Townhouse	5157 42nd Avenue South	No Data	NULL	07/12/17
47549596.00	-122290072.00	380500.00	0.00	3.00	1.50	1310.00	0.00	2002.00	2.00	Townhouse	3305 South Juneau Street	Attached Garage, 1 space, 260 sqft garage	Territorial	07/13/17
47554252.00	-122291880.00	857700.00	0.00	4.00	1.50	2490.00	0.00	1932.00	2.00	Single Family	5307 32nd Avenue South	Attached Garage, 1 space, 420 sqft garage	NULL	07/07/17
47551704.00	-122275632.00	660000.00	0.00	3.00	2.00	1950.00	2017.00	1917.00	2.00	Single Family	5609 46th Avenue South	Attached Garage, 1 space, 240 sqft garage	NULL	07/12/17
47511864.00	-122260928.00	400000.00	0.00	3.00	2.50	3140.00	0.00	1992.00	2.00	Single Family	5720 South Cooper Street	Attached Garage, Detached Garage, 2 spaces, 440 sqft garage	Territorial	07/12/17
